Crime_id,day_of_week,time_in_queue,town_name,province_name,location_id,year,crime_type,victim_gender,time_of_day
C19065,Friday,20,Rural,Sokoto,SoRu39634,2010,harassment,F,5
C19075,Monday,316,Rural,Sokoto,SoRu36066,2010,harassment,F,10
C19095,Wednesday,159,Rural,Hawassa,HaRu19343,2010,harassment,F,22
C19097,Monday,224,Rural,Kilimani,KiRu29672,2010,harassment,F,14
C19100,Tuesday,23,Dahabu,Amanzi,AmDa11496,2010,harassment,M,8
C19158,Saturday,196,Rural,Sokoto,SoRu35934,2010,public_intoxication,M,6
C19161,Friday,145,Rural,Sokoto,SoRu39225,2010,public_intoxication,C,22
C19167,Thursday,76,Asmara,Amanzi,AmAs10281,2010,severe_assault,F,18
C19173,Friday,47,Rural,Hawassa,HaRu18756,2010,harassment,F,14
C19177,Monday,193,Rural,Kilimani,KiRu30003,2010,harassment,F,11
C19178,Saturday,444,Rural,Hawassa,HaRu18845,2010,sexual_assault,F,20
C19186,Friday,47,Rural,Hawassa,HaRu18756,2010,public_intoxication,M,10
C19188,Friday,145,Rural,Sokoto,SoRu39225,2010,theft,C,4
C19193,Monday,172,Rural,Kilimani,KiRu25686,2010,harassment,F,9
C19203,Saturday,479,Rural,Hawassa,HaRu17226,2010,severe_assault,M,9
C19210,Monday,30,Rural,Hawassa,HaRu19482,2010,harassment,F,18
C19215,Friday,225,Rural,Kilimani,KiRu29305,2010,sexual_assault,F,19
C19228,Friday,225,Rural,Kilimani,KiRu29305,2010,harassment,M,8
C19258,Sunday,40,Rural,Sokoto,SoRu36131,2010,severe_assault,F,15
C19259,Monday,30,Rural,Amanzi,AmRu13102,2010,theft,M,6
C19273,Tuesday,54,Rural,Kilimani,KiRu26830,2010,vandalism,C,8
C19282,Saturday,336,Zuri,Kilimani,KiZu31038,2010,public_intoxication,F,22
C19289,Saturday,336,Zuri,Kilimani,KiZu31038,2010,vandalism,F,9
C19302,Thursday,178,Bello,Amanzi,AmBe11240,2010,vandalism,F,5
C19328,Sunday,84,Asmara,Amanzi,AmAs10894,2010,theft,C,21
C19329,Sunday,84,Asmara,Amanzi,AmAs10894,2010,theft,M,13
C19337,Saturday,444,Rural,Hawassa,HaRu18845,2010,public_intoxication,F,9
C19342,Thursday,19,Djenne,Hawassa,HaDj16899,2010,public_intoxication,M,8
C19346,Tuesday,17,Rural,Sokoto,SoRu36478,2010,sexual_assault,F,17
C19350,Monday,99,Rural,Kilimani,KiRu29203,2010,harassment,F,22
C19353,Thursday,256,Rural,Akatsi,AkRu03816,2010,murder,F,21
C19354,Saturday,320,Amina,Amanzi,AmAm09929,2010,severe_assault,M,21
C19358,Wednesday,30,Rural,Kilimani,KiRu25556,2010,public_intoxication,C,14
C19359,Friday,39,Rural,Sokoto,SoRu37601,2010,vandalism,M,15
C19360,Wednesday,30,Rural,Kilimani,KiRu25556,2010,theft,F,12
C19363,Friday,22,Rural,Hawassa,HaRu17900,2010,harassment,M,20
C19364,Tuesday,178,Rural,Kilimani,KiRu26800,2010,harassment,F,19
C19366,Tuesday,29,Rural,Sokoto,SoRu35691,2010,sexual_assault,F,14
C19368,Friday,282,Zuri,Kilimani,KiZu30868,2010,harassment,F,12
C19400,Thursday,87,Rural,Akatsi,AkRu02863,2010,harassment,C,6
C19403,Monday,29,Rural,Hawassa,HaRu17669,2010,harassment,F,23
C19413,Tuesday,23,Rural,Sokoto,SoRu36280,2010,theft,M,21
C19422,Wednesday,18,Rural,Akatsi,AkRu08391,2010,murder,F,23
C19435,Saturday,102,Rural,Kilimani,KiRu30427,2010,harassment,M,7
C19441,Wednesday,119,Rural,Akatsi,AkRu07165,2010,murder,F,15
C19446,Saturday,102,Rural,Kilimani,KiRu30427,2010,theft,F,23
C19459,Wednesday,122,Rural,Akatsi,AkRu08787,2010,severe_assault,F,16
C19463,Tuesday,89,Rural,Kilimani,KiRu26736,2010,sexual_assault,M,11
C19468,Saturday,362,Mrembo,Kilimani,KiMr25199,2010,severe_assault,F,9
C19472,Saturday,201,Pwani,Amanzi,AmPw12447,2010,harassment,C,8
C19497,Wednesday,122,Rural,Akatsi,AkRu08787,2010,public_intoxication,C,21
C19508,Tuesday,89,Rural,Kilimani,KiRu26736,2010,vandalism,M,19
C19523,Wednesday,30,Rural,Kilimani,KiRu25556,2010,theft,F,9
C19534,Saturday,362,Mrembo,Kilimani,KiMr25199,2010,sexual_assault,F,10
C19541,Saturday,165,Rural,Sokoto,SoRu39062,2010,public_intoxication,M,7
C19542,Saturday,201,Pwani,Amanzi,AmPw12447,2010,harassment,M,20
C19543,Saturday,362,Mrembo,Kilimani,KiMr25199,2010,vandalism,F,18
C19552,Tuesday,178,Rural,Akatsi,AkRu08310,2010,theft,M,17
C19563,Monday,234,Abidjan,Amanzi,AmAb09187,2010,harassment,M,17
C19568,Monday,234,Abidjan,Amanzi,AmAb09187,2010,sexual_assault,F,11
C19572,Wednesday,26,Rural,Sokoto,SoRu38918,2010,sexual_assault,F,22
C19587,Tuesday,104,Rural,Sokoto,SoRu39227,2010,sexual_assault,F,4
C19602,Friday,110,Pwani,Amanzi,AmPw12773,2010,harassment,M,21
C19614,Saturday,171,Rural,Kilimani,KiRu27437,2010,public_intoxication,M,19
C19631,Wednesday,218,Rural,Kilimani,KiRu26905,2010,harassment,F,12
C19643,Sunday,61,Asmara,Amanzi,AmAs10411,2010,sexual_assault,C,17
C19664,Thursday,204,Rural,Kilimani,KiRu29497,2010,murder,F,20
C19665,Tuesday,256,Asmara,Amanzi,AmAs10528,2010,severe_assault,M,5
C19672,Friday,199,Lusaka,Akatsi,AkLu01922,2010,sexual_assault,F,9
C19679,Tuesday,240,Rural,Hawassa,HaRu18962,2010,harassment,F,10
C19707,Friday,248,Rural,Akatsi,AkRu07207,2010,sexual_assault,F,18
C19733,Friday,240,Bello,Amanzi,AmBe11297,2010,theft,M,18
C19759,Friday,27,Zuri,Kilimani,KiZu31166,2010,theft,M,9
C19766,Friday,27,Zuri,Kilimani,KiZu31166,2010,harassment,F,14
C19775,Thursday,143,Bello,Amanzi,AmBe11297,2010,theft,M,14
C19780,Thursday,143,Bello,Amanzi,AmBe11297,2010,public_intoxication,M,4
C19789,Saturday,297,Rural,Kilimani,KiRu30607,2010,public_intoxication,M,19
C19802,Tuesday,20,Rural,Sokoto,SoRu34844,2010,harassment,F,9
C19825,Saturday,136,Rural,Sokoto,SoRu37625,2010,harassment,F,20
C19851,Monday,240,Rural,Akatsi,AkRu06203,2010,harassment,F,16
C19924,Tuesday,53,Dahabu,Amanzi,AmDa11894,2010,public_intoxication,M,8
C19932,Friday,109,Rural,Hawassa,HaRu19232,2010,vandalism,F,14
C19962,Friday,168,Rural,Sokoto,SoRu36004,2010,harassment,F,10
C19997,Monday,161,Ilanga,Sokoto,SoIl32810,2010,harassment,F,14
C20001,Sunday,151,Rural,Kilimani,KiRu28351,2010,severe_assault,F,20
C20008,Thursday,30,Rural,Akatsi,AkRu06302,2010,harassment,F,9
C20031,Monday,161,Ilanga,Sokoto,SoIl32810,2010,sexual_assault,F,22
C20039,Wednesday,146,Rural,Kilimani,KiRu27735,2010,sexual_assault,F,9
C20043,Friday,193,Rural,Hawassa,HaRu20480,2010,harassment,F,4
C20065,Wednesday,100,Rural,Kilimani,KiRu30549,2010,harassment,F,9
C20092,Monday,262,Rural,Kilimani,KiRu28915,2010,theft,F,20
C20095,Friday,182,Rural,Sokoto,SoRu39353,2010,sexual_assault,F,21
C20131,Friday,153,Rural,Kilimani,KiRu26884,2010,public_intoxication,F,23
C20139,Wednesday,222,Zuri,Kilimani,KiZu31033,2010,sexual_assault,F,9
C20159,Thursday,30,Rural,Akatsi,AkRu06302,2010,harassment,F,18
C20160,Saturday,170,Rural,Hawassa,HaRu18460,2010,severe_assault,F,19
C20165,Monday,235,Rural,Sokoto,SoRu36944,2010,sexual_assault,F,4
C20177,Wednesday,24,Deka,Hawassa,HaDe16367,2010,harassment,F,16
C20178,Monday,235,Rural,Sokoto,SoRu36944,2010,sexual_assault,F,19
C20195,Thursday,77,Rural,Akatsi,AkRu07812,2010,harassment,F,12
C20196,Thursday,77,Rural,Sokoto,SoRu35293,2010,sexual_assault,F,17
C20224,Saturday,296,Rural,Sokoto,SoRu39202,2010,public_intoxication,F,4
C20227,Saturday,296,Rural,Sokoto,SoRu39202,2010,sexual_assault,C,4
C20268,Saturday,417,Rural,Amanzi,AmRu14067,2010,harassment,M,9
C20270,Friday,89,Rural,Amanzi,AmRu13416,2010,harassment,F,5
C20274,Wednesday,150,Rural,Sokoto,SoRu38416,2010,sexual_assault,F,18
C20283,Saturday,474,Rural,Akatsi,AkRu06884,2010,sexual_assault,F,17
C20286,Saturday,483,Rural,Sokoto,SoRu38331,2010,theft,F,18
C20287,Sunday,107,Rural,Sokoto,SoRu35556,2010,severe_assault,F,19
C20296,Saturday,296,Rural,Sokoto,SoRu39202,2010,harassment,C,8
C20301,Wednesday,45,Rural,Akatsi,AkRu03632,2010,harassment,F,16
C20314,Tuesday,20,Rural,Kilimani,KiRu30307,2010,sexual_assault,F,16
C20320,Friday,330,Rural,Hawassa,HaRu18359,2010,sexual_assault,F,15
C20338,Sunday,26,Rural,Hawassa,HaRu19228,2010,harassment,M,5
C20348,Saturday,109,Rural,Kilimani,KiRu30224,2010,theft,F,22
C20355,Friday,176,Rural,Akatsi,AkRu05807,2010,harassment,F,7
C20372,Monday,227,Rural,Akatsi,AkRu08584,2010,sexual_assault,F,22
C20373,Wednesday,82,Rural,Kilimani,KiRu27416,2010,sexual_assault,F,15
C20378,Friday,207,Rural,Amanzi,AmRu14712,2010,harassment,F,19
C20391,Tuesday,20,Rural,Kilimani,KiRu30307,2010,harassment,F,6
C20422,Thursday,175,Rural,Hawassa,HaRu20437,2010,public_intoxication,F,19
C20441,Monday,30,Rural,Kilimani,KiRu27987,2010,harassment,F,13
C20442,Sunday,30,Rural,Kilimani,KiRu28461,2010,vandalism,F,22
C20479,Friday,240,Rural,Akatsi,AkRu08091,2010,harassment,C,7
C20484,Tuesday,30,Pwani,Amanzi,AmPw12693,2010,public_intoxication,F,6
C20494,Friday,239,Rural,Hawassa,HaRu17194,2010,theft,F,12
C20501,Friday,240,Rural,Akatsi,AkRu08091,2010,severe_assault,C,23
C20545,Friday,30,Rural,Sokoto,SoRu35999,2010,harassment,F,11
C20576,Monday,70,Rural,Akatsi,AkRu06742,2010,severe_assault,F,23
C20604,Thursday,233,Rural,Sokoto,SoRu36084,2010,public_intoxication,F,20
C20611,Tuesday,172,Rural,Kilimani,KiRu28862,2010,harassment,M,23
C20615,Tuesday,181,Pwani,Amanzi,AmPw12741,2010,vandalism,M,4
C20617,Tuesday,246,Rural,Akatsi,AkRu07462,2010,harassment,F,8
C20629,Friday,17,Rural,Hawassa,HaRu18859,2010,theft,M,9
C20631,Saturday,525,Rural,Akatsi,AkRu08590,2010,harassment,C,4
C20640,Wednesday,17,Rural,Akatsi,AkRu07603,2010,harassment,F,17
C20657,Friday,33,Rural,Amanzi,AmRu14906,2010,murder,F,19
C20662,Tuesday,246,Rural,Akatsi,AkRu07462,2010,harassment,F,23
C20663,Friday,104,Rural,Akatsi,AkRu05801,2010,harassment,F,9
C20679,Friday,104,Rural,Akatsi,AkRu05801,2010,sexual_assault,F,21
C20686,Friday,175,Pwani,Amanzi,AmPw12471,2010,theft,M,21
C20692,Saturday,525,Rural,Akatsi,AkRu08590,2010,public_intoxication,F,10
C20697,Tuesday,246,Rural,Akatsi,AkRu07462,2010,sexual_assault,F,23
C20701,Tuesday,218,Rural,Hawassa,HaRu17769,2010,theft,F,23
C20710,Friday,104,Rural,Akatsi,AkRu05801,2010,severe_assault,C,21
C20716,Saturday,125,Rural,Amanzi,AmRu15656,2010,severe_assault,F,19
C20731,Monday,30,Rural,Hawassa,HaRu17717,2010,harassment,F,18
C20756,Friday,115,Rural,Kilimani,KiRu26842,2010,severe_assault,M,9
C20783,Saturday,61,Rural,Sokoto,SoRu35492,2010,theft,F,9
C20799,Monday,138,Rural,Amanzi,AmRu14449,2010,severe_assault,M,14
C20805,Saturday,219,Rural,Akatsi,AkRu07547,2010,harassment,F,6
C20811,Saturday,125,Rural,Amanzi,AmRu15656,2010,sexual_assault,C,14
C20814,Sunday,133,Rural,Hawassa,HaRu18924,2010,public_intoxication,F,8
C20830,Saturday,137,Rural,Hawassa,HaRu18643,2010,harassment,F,19
C20846,Friday,65,Rural,Sokoto,SoRu37392,2010,harassment,F,9
C20847,Saturday,194,Rural,Hawassa,HaRu18844,2010,vandalism,F,14
C20849,Saturday,137,Rural,Hawassa,HaRu18643,2010,sexual_assault,C,15
C20853,Thursday,263,Rural,Akatsi,AkRu07016,2010,vandalism,M,17
C20854,Saturday,137,Rural,Hawassa,HaRu18643,2010,vandalism,F,6
C20857,Saturday,137,Rural,Hawassa,HaRu18643,2010,public_intoxication,M,5
C20859,Saturday,194,Rural,Hawassa,HaRu18844,2010,vandalism,F,20
C20860,Saturday,86,Rural,Amanzi,AmRu13393,2010,sexual_assault,F,5
C20872,Thursday,228,Rural,Kilimani,KiRu28677,2010,sexual_assault,M,23
C20879,Tuesday,240,Rural,Akatsi,AkRu03733,2010,murder,F,5
C20914,Sunday,88,Rural,Akatsi,AkRu03687,2010,theft,F,13
C20918,Tuesday,240,Rural,Akatsi,AkRu03733,2010,harassment,C,17
C20923,Tuesday,20,Asmara,Amanzi,AmAs10745,2010,sexual_assault,M,18
C20946,Wednesday,138,Zuri,Kilimani,KiZu31376,2010,sexual_assault,F,22
C20961,Tuesday,17,Rural,Akatsi,AkRu06267,2010,harassment,F,22
C20983,Wednesday,119,Rural,Akatsi,AkRu04598,2010,harassment,F,12
C20985,Friday,174,Rural,Sokoto,SoRu35788,2010,public_intoxication,C,23
C20989,Thursday,263,Rural,Akatsi,AkRu07016,2010,theft,F,19
C20993,Friday,235,Rural,Akatsi,AkRu06203,2010,harassment,C,14
C20996,Tuesday,146,Rural,Akatsi,AkRu02884,2010,sexual_assault,F,22
C21000,Thursday,263,Rural,Akatsi,AkRu07016,2010,public_intoxication,F,6
C21009,Friday,174,Rural,Sokoto,SoRu35788,2010,severe_assault,C,19
C21011,Monday,200,Rural,Akatsi,AkRu05543,2010,harassment,F,11
C21012,Sunday,47,Rural,Kilimani,KiRu27253,2010,vandalism,M,17
C21018,Friday,174,Rural,Sokoto,SoRu35788,2010,vandalism,M,20
C21026,Friday,174,Rural,Sokoto,SoRu35788,2010,theft,F,10
C21029,Sunday,47,Rural,Kilimani,KiRu27253,2010,theft,M,22
C21033,Tuesday,56,Rural,Sokoto,SoRu37816,2010,harassment,F,12
C21067,Tuesday,97,Rural,Akatsi,AkRu03968,2010,public_intoxication,C,23
C21074,Tuesday,97,Rural,Akatsi,AkRu03968,2010,theft,C,9
C21100,Saturday,515,Rural,Sokoto,SoRu35083,2010,public_intoxication,M,10
C21107,Sunday,170,Rural,Akatsi,AkRu06284,2010,vandalism,F,17
C21114,Friday,327,Rural,Kilimani,KiRu28677,2010,public_intoxication,M,22
C21127,Wednesday,190,Rural,Amanzi,AmRu13646,2010,severe_assault,M,22
C21129,Tuesday,196,Rural,Kilimani,KiRu28513,2010,harassment,F,22
C21143,Friday,73,Rural,Sokoto,SoRu35898,2010,harassment,F,5
C21149,Friday,73,Zanzibar,Hawassa,HaZa21747,2010,harassment,F,22
C21154,Tuesday,24,Asmara,Amanzi,AmAs10582,2010,murder,M,12
C21155,Friday,16,Dahabu,Amanzi,AmDa11687,2010,public_intoxication,M,6
C21158,Friday,16,Dahabu,Amanzi,AmDa11687,2010,harassment,F,21
C21174,Wednesday,102,Rural,Hawassa,HaRu17944,2010,harassment,F,7
C21183,Saturday,164,Zuri,Kilimani,KiZu31089,2010,vandalism,F,10
C21194,Saturday,275,Zuri,Kilimani,KiZu31311,2010,public_intoxication,M,18
C21231,Tuesday,124,Rural,Sokoto,SoRu35143,2010,theft,F,18
C21253,Tuesday,52,Rural,Hawassa,HaRu18699,2010,severe_assault,F,19
C21256,Friday,223,Rural,Sokoto,SoRu37838,2010,harassment,F,15
C21257,Saturday,155,Dahabu,Amanzi,AmDa11754,2010,theft,M,18
C21278,Tuesday,52,Rural,Hawassa,HaRu18699,2010,harassment,M,11
C21289,Saturday,155,Dahabu,Amanzi,AmDa11754,2010,vandalism,F,5
C21291,Friday,152,Rural,Hawassa,HaRu19904,2010,harassment,F,12
C21292,Friday,85,Rural,Sokoto,SoRu38041,2010,sexual_assault,F,12
C21301,Tuesday,64,Rural,Hawassa,HaRu18950,2010,harassment,F,22
C21311,Friday,85,Rural,Sokoto,SoRu38041,2010,harassment,F,23
C21319,Saturday,190,Dahabu,Amanzi,AmDa12263,2010,severe_assault,F,21
C21322,Friday,155,Rural,Akatsi,AkRu07755,2010,sexual_assault,C,22
C21334,Friday,155,Rural,Akatsi,AkRu07755,2010,public_intoxication,F,6
C21337,Friday,168,Rural,Kilimani,KiRu26112,2010,sexual_assault,F,6
C21346,Tuesday,94,Rural,Akatsi,AkRu05630,2010,sexual_assault,F,16
C21349,Thursday,24,Rural,Kilimani,KiRu25505,2010,theft,F,7
C21366,Sunday,71,Rural,Kilimani,KiRu30226,2010,theft,M,23
C21369,Wednesday,57,Rural,Kilimani,KiRu26306,2010,theft,C,16
C21391,Sunday,170,Rural,Akatsi,AkRu06284,2010,vandalism,F,20
C21422,Friday,49,Rural,Akatsi,AkRu04537,2010,harassment,F,4
C21427,Friday,168,Rural,Sokoto,SoRu36298,2010,harassment,F,5
C21429,Tuesday,183,Rural,Akatsi,AkRu08628,2010,harassment,F,5
C21446,Tuesday,114,Rural,Sokoto,SoRu37771,2010,harassment,C,10
C21448,Monday,44,Dahabu,Amanzi,AmDa11878,2010,harassment,F,23
C21464,Friday,240,Rural,Akatsi,AkRu05359,2010,theft,F,5
C21465,Tuesday,98,Rural,Akatsi,AkRu05645,2010,sexual_assault,F,23
C21475,Thursday,77,Rural,Hawassa,HaRu19617,2010,sexual_assault,F,13
C21483,Tuesday,115,Rural,Amanzi,AmRu13254,2010,harassment,M,10
C21495,Friday,46,Rural,Hawassa,HaRu19660,2010,harassment,M,10
C21510,Monday,74,Rural,Amanzi,AmRu13862,2010,sexual_assault,M,4
C21513,Thursday,77,Isiqalo,Kilimani,KiIs23820,2010,theft,F,13
C21519,Friday,138,Rural,Sokoto,SoRu35641,2010,harassment,F,21
C21526,Friday,138,Rural,Sokoto,SoRu35641,2010,sexual_assault,F,21
C21530,Tuesday,115,Rural,Amanzi,AmRu13254,2010,sexual_assault,F,20
C21560,Monday,71,Zuri,Kilimani,KiZu31152,2010,sexual_assault,F,13
C21569,Friday,153,Rural,Sokoto,SoRu37696,2010,sexual_assault,F,19
C21580,Monday,86,Rural,Kilimani,KiRu27416,2010,harassment,F,17
C21593,Friday,153,Rural,Sokoto,SoRu37696,2010,harassment,F,8
C21601,Saturday,289,Djenne,Hawassa,HaDj16895,2010,theft,F,9
C21607,Monday,71,Zuri,Kilimani,KiZu31152,2010,vandalism,F,4
C21618,Friday,153,Rural,Sokoto,SoRu37696,2010,murder,F,22
C21629,Saturday,58,Rural,Akatsi,AkRu03904,2010,public_intoxication,C,4
C21654,Wednesday,162,Rural,Sokoto,SoRu35641,2010,harassment,F,15
C21656,Saturday,508,Rural,Akatsi,AkRu08167,2010,public_intoxication,F,9
C21658,Tuesday,93,Rural,Kilimani,KiRu29441,2010,sexual_assault,F,10
C21659,Sunday,113,Rural,Akatsi,AkRu06342,2010,sexual_assault,M,22
C21661,Sunday,13,Rural,Sokoto,SoRu36793,2010,theft,F,4
C21684,Tuesday,98,Rural,Hawassa,HaRu19295,2010,severe_assault,F,4
C21722,Friday,22,Rural,Kilimani,KiRu29301,2010,theft,F,18
C21723,Wednesday,239,Rural,Sokoto,SoRu35296,2010,harassment,F,4
C21735,Thursday,61,Rural,Akatsi,AkRu08336,2010,harassment,F,13
C21736,Friday,22,Rural,Kilimani,KiRu29301,2010,theft,M,12
C21774,Wednesday,19,Rural,Kilimani,KiRu28607,2010,harassment,F,16
C21788,Wednesday,65,Rural,Hawassa,HaRu19606,2010,murder,F,9
C21793,Sunday,14,Rural,Kilimani,KiRu29114,2010,severe_assault,M,17
C21811,Sunday,14,Rural,Kilimani,KiRu29114,2010,vandalism,M,18
C21816,Sunday,14,Rural,Kilimani,KiRu29114,2010,severe_assault,M,23
C21827,Thursday,268,Rural,Hawassa,HaRu20491,2010,theft,M,9
C21834,Thursday,166,Rural,Amanzi,AmRu14449,2010,severe_assault,F,19
C21877,Tuesday,92,Rural,Hawassa,HaRu20106,2010,harassment,F,7
C21953,Wednesday,26,Rural,Hawassa,HaRu18768,2010,murder,M,7
C21958,Friday,30,Rural,Sokoto,SoRu36081,2010,harassment,F,6
C21983,Monday,17,Dahabu,Amanzi,AmDa11755,2010,theft,M,8
C21990,Tuesday,30,Zuri,Kilimani,KiZu31276,2010,harassment,F,14
C21995,Saturday,244,Pwani,Amanzi,AmPw12712,2010,sexual_assault,M,20
C22000,Saturday,243,Rural,Sokoto,SoRu35111,2010,theft,F,10
C22001,Saturday,244,Pwani,Amanzi,AmPw12712,2010,public_intoxication,M,18
C22005,Friday,24,Isiqalo,Kilimani,KiIs23624,2010,sexual_assault,F,22
C22008,Sunday,24,Rural,Sokoto,SoRu38124,2010,severe_assault,C,22
C22012,Sunday,65,Rural,Kilimani,KiRu29092,2010,severe_assault,M,22
C22015,Tuesday,110,Rural,Kilimani,KiRu26112,2010,sexual_assault,F,19
C22016,Friday,24,Isiqalo,Kilimani,KiIs23624,2010,sexual_assault,F,8
C22028,Saturday,244,Pwani,Amanzi,AmPw12712,2010,vandalism,F,22
C22041,Saturday,89,Harare,Kilimani,KiHa23105,2010,theft,F,17
C22048,Wednesday,164,Rural,Hawassa,HaRu17102,2010,harassment,F,4
C22069,Thursday,260,Rural,Akatsi,AkRu06851,2010,theft,C,23
C22087,Wednesday,142,Rural,Akatsi,AkRu06743,2010,sexual_assault,F,14
C22092,Saturday,131,Rural,Akatsi,AkRu08397,2010,sexual_assault,F,15
C22097,Saturday,131,Rural,Akatsi,AkRu08397,2010,public_intoxication,F,14
C22105,Friday,162,Rural,Sokoto,SoRu34676,2010,sexual_assault,M,18
C22106,Saturday,433,Rural,Akatsi,AkRu08588,2010,theft,F,22
C22118,Thursday,65,Rural,Kilimani,KiRu30129,2010,sexual_assault,F,22
C22140,Tuesday,134,Rural,Sokoto,SoRu38416,2010,severe_assault,F,7
C22151,Thursday,105,Rural,Akatsi,AkRu07554,2010,harassment,F,13
C22166,Thursday,240,Rural,Hawassa,HaRu20114,2010,severe_assault,M,13
C22178,Thursday,240,Rural,Hawassa,HaRu20114,2010,sexual_assault,F,16
C22206,Saturday,46,Rural,Sokoto,SoRu38005,2010,severe_assault,F,22
C22244,Tuesday,70,Zuri,Kilimani,KiZu31045,2010,vandalism,M,18
C22268,Saturday,46,Rural,Sokoto,SoRu38005,2010,theft,F,23
C22274,Saturday,46,Rural,Sokoto,SoRu38005,2010,harassment,F,6
C22292,Tuesday,39,Rural,Sokoto,SoRu36793,2010,harassment,F,22
C22305,Saturday,207,Rural,Hawassa,HaRu18949,2010,public_intoxication,F,9
C22315,Friday,171,Rural,Sokoto,SoRu36528,2010,sexual_assault,F,12
C22323,Friday,25,Rural,Sokoto,SoRu39435,2010,theft,C,22
C22325,Monday,285,Rural,Kilimani,KiRu25406,2010,severe_assault,F,19
C22327,Monday,193,Rural,Akatsi,AkRu04962,2010,harassment,F,23
C22331,Friday,293,Rural,Akatsi,AkRu05752,2010,theft,M,20
C22334,Saturday,207,Rural,Hawassa,HaRu18949,2010,theft,M,8
C22358,Tuesday,64,Rural,Kilimani,KiRu26854,2010,sexual_assault,F,6
C22386,Saturday,37,Rural,Kilimani,KiRu28579,2010,severe_assault,F,11
C22398,Monday,16,Djenne,Hawassa,HaDj16936,2010,murder,F,16
C22400,Friday,221,Lusaka,Akatsi,AkLu02523,2010,murder,F,23
C22403,Friday,174,Rural,Kilimani,KiRu29305,2010,harassment,F,5
C22416,Tuesday,59,Rural,Akatsi,AkRu08917,2010,harassment,F,8
C22418,Tuesday,59,Rural,Akatsi,AkRu08917,2010,public_intoxication,F,23
C22444,Thursday,40,Rural,Akatsi,AkRu05230,2010,harassment,F,22
C22458,Tuesday,34,Rural,Sokoto,SoRu36303,2010,severe_assault,F,14
C22466,Friday,25,Rural,Sokoto,SoRu39435,2010,harassment,F,7
C22468,Friday,25,Rural,Sokoto,SoRu39435,2010,vandalism,F,22
C22472,Friday,293,Rural,Akatsi,AkRu05752,2010,theft,C,9
C22483,Friday,221,Lusaka,Akatsi,AkLu02523,2010,sexual_assault,F,20
C22491,Thursday,18,Rural,Sokoto,SoRu35415,2010,harassment,F,6
C22493,Sunday,94,Rural,Kilimani,KiRu25491,2010,vandalism,M,14
C22525,Monday,81,Rural,Hawassa,HaRu20508,2010,theft,M,19
C22541,Friday,24,Rural,Hawassa,HaRu18974,2010,harassment,F,19
C22547,Saturday,112,Rural,Kilimani,KiRu26285,2010,theft,M,4
C22574,Monday,25,Rural,Sokoto,SoRu36853,2010,severe_assault,F,15
C22576,Friday,211,Dahabu,Amanzi,AmDa12036,2010,theft,F,22
C22605,Friday,273,Rural,Akatsi,AkRu05645,2010,severe_assault,F,4
C22608,Friday,166,Rural,Hawassa,HaRu20172,2010,public_intoxication,M,6
C22617,Monday,148,Isiqalo,Kilimani,KiIs23730,2010,harassment,F,17
C22635,Tuesday,29,Rural,Kilimani,KiRu26454,2010,sexual_assault,M,9
C22658,Friday,53,Rural,Akatsi,AkRu08834,2010,harassment,F,6
C22660,Wednesday,138,Zuri,Kilimani,KiZu30938,2010,severe_assault,F,10
C22677,Saturday,77,Rural,Kilimani,KiRu30194,2010,public_intoxication,C,21
C22681,Wednesday,122,Rural,Akatsi,AkRu04458,2010,sexual_assault,C,9
C22691,Thursday,30,Rural,Kilimani,KiRu29050,2010,murder,F,20
C22740,Saturday,74,Rural,Hawassa,HaRu17845,2010,theft,M,19
C22745,Saturday,74,Rural,Hawassa,HaRu17845,2010,harassment,F,20
C22754,Friday,27,Rural,Sokoto,SoRu39270,2010,harassment,F,13
C22759,Friday,27,Rural,Sokoto,SoRu39270,2010,public_intoxication,F,8
C22790,Monday,240,Rural,Kilimani,KiRu29571,2010,theft,M,11
C22829,Friday,178,Rural,Hawassa,HaRu18433,2010,theft,F,18
C22845,Sunday,101,Rural,Hawassa,HaRu18346,2010,theft,M,21
C22852,Saturday,460,Rural,Akatsi,AkRu03431,2010,severe_assault,F,4
C22857,Friday,159,Rural,Hawassa,HaRu20062,2010,sexual_assault,F,23
C22860,Saturday,132,Rural,Kilimani,KiRu27124,2010,sexual_assault,F,20
C22864,Saturday,132,Rural,Kilimani,KiRu27124,2010,harassment,M,14
C22871,Sunday,97,Zuri,Kilimani,KiZu31086,2010,harassment,F,15
C22873,Friday,27,Rural,Sokoto,SoRu39270,2010,sexual_assault,F,6
C22901,Tuesday,240,Rural,Hawassa,HaRu17400,2010,theft,M,5
C22907,Tuesday,240,Rural,Hawassa,HaRu17400,2010,harassment,F,9
C22914,Thursday,26,Rural,Sokoto,SoRu35108,2010,sexual_assault,F,23
C22915,Friday,83,Harare,Akatsi,AkHa00548,2010,vandalism,M,19
C22956,Wednesday,240,Amina,Hawassa,HaAm16269,2010,severe_assault,M,9
C22962,Tuesday,185,Rural,Sokoto,SoRu39410,2010,murder,F,6
